lat,lon,population
-79.0,89.0,0.0
-79.0,91.0,20.319
-79.0,93.0,54.139
-79.0,95.0,88.929
-79.0,97.0,136.048
-79.0,99.0,79.638
-79.0,101.0,139.885
-79.0,103.0,155.259
-79.0,105.0,63.186
-79.0,107.0,18.708
-79.0,109.0,0.0
-79.0,111.0,0.0
-79.0,113.0,0.0
-79.0,115.0,0.0
-79.0,117.0,0.0
-79.0,119.0,0.0
-79.0,121.0,0.0
-79.0,123.0,0.0
-79.0,125.0,0.0
-79.0,127.0,0.0
-79.0,129.0,0.0
-79.0,131.0,0.0
-79.0,133.0,0.0
-79.0,135.0,0.0
-79.0,137.0,0.0
-79.0,139.0,0.0
-79.0,141.0,0.0
-79.0,143.0,0.0
-79.0,145.0,0.0
-79.0,147.0,0.0
-79.0,149.0,0.0
-79.0,151.0,0.0
-79.0,153.0,0.0
-79.0,155.0,0.0
-79.0,157.0,0.0
-79.0,159.0,0.0
-79.0,161.0,0.0
-79.0,163.0,0.0
-79.0,165.0,0.0
-79.0,167.0,0.0
-79.0,169.0,0.0
-79.0,171.0,0.0
-79.0,173.0,0.0
-79.0,175.0,0.0
-79.0,177.0,0.0
-79.0,179.0,0.0
-77.0,-179.0,0.0
-77.0,-177.0,0.0
-77.0,-175.0,0.0
-77.0,-173.0,0.0
-77.0,-171.0,0.0
-77.0,-169.0,0.0
-77.0,-167.0,0.0
-77.0,-165.0,0.0
-77.0,-163.0,0.0
-77.0,-161.0,0.0
-77.0,-159.0,0.0
-77.0,-157.0,0.0
-77.0,-155.0,0.0
-77.0,-153.0,0.0
-77.0,-151.0,0.0
-77.0,-149.0,0.0
-77.0,-147.0,0.0
-77.0,-145.0,0.0
-77.0,-143.0,0.0
-77.0,-141.0,0.0
-77.0,-139.0,0.0
-77.0,-137.0,0.0
-77.0,-135.0,0.0
-77.0,-133.0,0.0
-77.0,-131.0,0.0
-77.0,-129.0,0.0
-77.0,-127.0,0.0
-77.0,-125.0,0.0
-77.0,-123.0,0.0
-77.0,-121.0,0.0
-77.0,-119.0,0.0
-77.0,-117.0,0.0
-77.0,-115.0,0.0
-77.0,-113.0,0.0
-77.0,-111.0,0.0
-77.0,-109.0,0.064
-77.0,-107.0,0.004
-77.0,-105.0,0.046
-77.0,-103.0,0.044
-77.0,-101.0,0.07
-77.0,-99.0,0.083
-77.0,-97.0,0.048
-77.0,-95.0,0.123
-77.0,-93.0,0.041
-77.0,-91.0,0.028
-77.0,-89.0,0.007
-77.0,-87.0,0.066
-77.0,-85.0,0.066
-77.0,-83.0,442.235
-77.0,-81.0,0.039
-77.0,-79.0,0.013
-77.0,-77.0,0.006
-77.0,-75.0,0.0
-77.0,-73.0,0.0
-77.0,-71.0,96.414
-77.0,-69.0,865.509
-77.0,-67.0,0.0
-77.0,-65.0,76.708
-77.0,-63.0,0.0
-77.0,-61.0,0.0
-77.0,-59.0,0.0
-77.0,-57.0,0.0
-77.0,-55.0,0.0
-77.0,-53.0,0.0
-77.0,-51.0,0.0
-77.0,-49.0,0.0
-77.0,-47.0,0.0
-77.0,-45.0,0.0
-77.0,-43.0,0.0
-77.0,-41.0,0.0
-77.0,-39.0,0.0
-77.0,-37.0,0.0
-77.0,-35.0,0.0
-77.0,-33.0,0.0
-77.0,-31.0,0.0
-77.0,-29.0,0.0
-77.0,-27.0,0.0
-77.0,-25.0,0.0
-77.0,-23.0,0.0
-77.0,-21.0,0.0
-77.0,-19.0,0.0
-77.0,-17.0,0.0
-77.0,-15.0,0.0
-77.0,-13.0,0.0
-77.0,-11.0,0.0
-77.0,-9.0,0.0
-77.0,-7.0,0.0
-77.0,-5.0,0.0
-77.0,-3.0,0.0
-77.0,-1.0,0.0
-77.0,1.0,0.0
-77.0,3.0,0.0
-77.0,5.0,0.0
-77.0,7.0,0.0
-77.0,9.0,0.0
-77.0,11.0,0.0
-77.0,13.0,25.055
-77.0,15.0,307.318
-77.0,17.0,343.412
-77.0,19.0,36.73
-77.0,21.0,102.12
-77.0,23.0,153.356
-77.0,25.0,17.613
-77.0,27.0,0.0
-77.0,29.0,0.0
-77.0,31.0,0.0
-77.0,33.0,0.0
-77.0,35.0,0.0
-77.0,37.0,0.0
-77.0,39.0,0.0
-77.0,41.0,0.0
-77.0,43.0,0.0
-77.0,45.0,0.0
-77.0,47.0,0.0
-77.0,49.0,0.0
-77.0,51.0,0.0
-77.0,53.0,0.0
-77.0,55.0,0.0
-77.0,57.0,0.0
-77.0,59.0,1.762
-77.0,61.0,31.704
-77.0,63.0,21.296
-77.0,65.0,22.144
-77.0,67.0,89.634
-77.0,69.0,55.877
-77.0,71.0,0.0
-77.0,73.0,0.0
-77.0,75.0,0.0
-77.0,77.0,0.0
-77.0,79.0,0.0
-77.0,81.0,0.0
-77.0,83.0,2.265
-77.0,85.0,0.0
-77.0,87.0,0.0
-77.0,89.0,11.353
-77.0,91.0,2.648
-77.0,93.0,11.258
-77.0,95.0,76.037
-77.0,97.0,54.249
-77.0,99.0,73.151
-77.0,101.0,192.627
-77.0,103.0,375.085
-77.0,105.0,374.652
-77.0,107.0,210.281
-77.0,109.0,183.272
-77.0,111.0,179.031
-77.0,113.0,75.313
-77.0,115.0,0.0
-77.0,117.0,0.0
-77.0,119.0,0.0
-77.0,121.0,0.0
-77.0,123.0,0.0
-77.0,125.0,0.0
-77.0,127.0,0.0
-77.0,129.0,0.0
-77.0,131.0,0.0
-77.0,133.0,0.0
-77.0,135.0,0.0
-77.0,137.0,0.207
-77.0,139.0,31.954
-77.0,141.0,15.899
-77.0,143.0,0.646
-77.0,145.0,0.0
-77.0,147.0,0.0
-77.0,149.0,5.503
-77.0,151.0,0.0
-77.0,153.0,2.339
-77.0,155.0,0.0
-77.0,157.0,2.081
-77.0,159.0,0.38
-77.0,161.0,0.0
-77.0,163.0,0.0
-77.0,165.0,0.0
-77.0,167.0,0.0
-77.0,169.0,0.0
-77.0,171.0,0.0
-77.0,173.0,0.0
-77.0,175.0,0.0
-77.0,177.0,0.0
-77.0,179.0,0.0
-75.0,-179.0,0.0
-75.0,-177.0,0.0
-75.0,-175.0,0.0
-75.0,-173.0,0.0
-75.0,-171.0,0.0
-75.0,-169.0,0.0
-75.0,-167.0,0.0
-75.0,-165.0,0.0
-75.0,-163.0,0.0
-75.0,-161.0,0.0
-75.0,-159.0,0.0
-75.0,-157.0,0.0
-75.0,-155.0,0.0
-75.0,-153.0,0.0
-75.0,-151.0,0.0
-75.0,-149.0,0.0
-75.0,-147.0,0.0
-75.0,-145.0,0.0
-75.0,-143.0,0.0
-75.0,-141.0,0.0
-75.0,-139.0,0.0
-75.0,-137.0,0.0
-75.0,-135.0,0.0
-75.0,-133.0,0.0
-75.0,-131.0,0.0
-75.0,-129.0,0.0
-75.0,-127.0,0.0
-75.0,-125.0,0.0
-75.0,-123.0,0.0
-75.0,-121.0,0.0
-75.0,-119.0,0.0
-75.0,-117.0,0.0
-75.0,-115.0,0.0
-75.0,-113.0,0.0
-75.0,-111.0,0.0
-75.0,-109.0,0.109
-75.0,-107.0,0.124
-75.0,-105.0,0.042
-75.0,-103.0,0.036
-75.0,-101.0,0.063
-75.0,-99.0,0.126
-75.0,-97.0,0.023
-75.0,-95.0,227.176
-75.0,-93.0,0.0
-75.0,-91.0,0.0
-75.0,-89.0,0.0
-75.0,-87.0,0.0
-75.0,-85.0,0.0
-75.0,-83.0,0.0
-75.0,-81.0,0.0
-75.0,-79.0,0.0
-75.0,-77.0,0.0
-75.0,-75.0,0.0
-75.0,-73.0,0.0
-75.0,-71.0,0.0
-75.0,-69.0,0.0
-75.0,-67.0,0.0
-75.0,-65.0,0.0
-75.0,-63.0,0.0
-75.0,-61.0,0.0
-75.0,-59.0,0.0
-75.0,-57.0,1522.251
-75.0,-55.0,0.0
-75.0,-53.0,0.0
-75.0,-51.0,0.0
-75.0,-49.0,0.0
-75.0,-47.0,0.0
-75.0,-45.0,0.0
-75.0,-43.0,0.0
-75.0,-41.0,0.0
-75.0,-39.0,0.0
-75.0,-37.0,0.0
-75.0,-35.0,0.0
-75.0,-33.0,0.0
-75.0,-31.0,0.0
-75.0,-29.0,0.0
-75.0,-27.0,0.0
-75.0,-25.0,0.0
-75.0,-23.0,0.0
-75.0,-21.0,0.0
-75.0,-19.0,0.0
-75.0,-17.0,0.0
-75.0,-15.0,0.0
-75.0,-13.0,0.0
-75.0,-11.0,0.0
-75.0,-9.0,0.0
-75.0,-7.0,0.0
-75.0,-5.0,0.0
-75.0,-3.0,0.0
-75.0,-1.0,0.0
-75.0,1.0,0.0
-75.0,3.0,0.0
-75.0,5.0,0.0
-75.0,7.0,0.0
-75.0,9.0,0.0
-75.0,11.0,0.0
-75.0,13.0,0.0
-75.0,15.0,0.0
-75.0,17.0,0.0
-75.0,19.0,22.509
-75.0,21.0,0.0
-75.0,23.0,0.0
-75.0,25.0,0.0
-75.0,27.0,0.0
-75.0,29.0,0.0
-75.0,31.0,0.0
-75.0,33.0,0.0
-75.0,35.0,0.0
-75.0,37.0,0.0
-75.0,39.0,0.0
-75.0,41.0,0.0
-75.0,43.0,0.0
-75.0,45.0,0.0
-75.0,47.0,0.0
-75.0,49.0,0.0
-75.0,51.0,0.0
-75.0,53.0,0.0
-75.0,55.0,54.004
-75.0,57.0,191.884
-75.0,59.0,169.553
-75.0,61.0,63.088
-75.0,63.0,25.545
-75.0,65.0,19.447
-75.0,67.0,1.67
-75.0,69.0,0.0
-75.0,71.0,0.0
-75.0,73.0,0.0
-75.0,75.0,0.0
-75.0,77.0,0.0
-75.0,79.0,4.068
-75.0,81.0,12.261
-75.0,83.0,27.641
-75.0,85.0,40.47
-75.0,87.0,237.25
-75.0,89.0,391.591
-75.0,91.0,461.049
-75.0,93.0,522.753
-75.0,95.0,554.552
-75.0,97.0,548.263
-75.0,99.0,539.31
-75.0,101.0,470.328
-75.0,103.0,524.599
-75.0,105.0,510.143
-75.0,107.0,534.827
-75.0,109.0,537.852
-75.0,111.0,415.069
-75.0,113.0,331.936
-75.0,115.0,0.501
-75.0,117.0,0.953
-75.0,119.0,0.0
-75.0,121.0,0.153
-75.0,123.0,0.0
-75.0,125.0,0.0
-75.0,127.0,0.0
-75.0,129.0,0.0
-75.0,131.0,0.0
-75.0,133.0,0.0
-75.0,135.0,41.137
-75.0,137.0,142.396
-75.0,139.0,453.917
-75.0,141.0,403.601
-75.0,143.0,287.936
-75.0,145.0,111.606
-75.0,147.0,71.192
-75.0,149.0,106.739
-75.0,151.0,25.357
-75.0,153.0,0.047
-75.0,155.0,0.0
-75.0,157.0,0.0
-75.0,159.0,0.0
-75.0,161.0,0.0
-75.0,163.0,0.0
-75.0,165.0,0.0
-75.0,167.0,0.0
-75.0,169.0,0.0
-75.0,171.0,0.0
-75.0,173.0,0.0
-75.0,175.0,0.0
-75.0,177.0,0.0
-75.0,179.0,0.0
-73.0,-179.0,0.0
-73.0,-177.0,0.0
-73.0,-175.0,0.0
-73.0,-173.0,0.0
-73.0,-171.0,0.0
-73.0,-169.0,0.0
-73.0,-167.0,0.0
-73.0,-165.0,0.0
-73.0,-163.0,0.0
-73.0,-161.0,0.0
-73.0,-159.0,0.0
-73.0,-157.0,0.0
-73.0,-155.0,0.0
-73.0,-153.0,0.0
-73.0,-151.0,0.0
-73.0,-149.0,0.0
-73.0,-147.0,0.0
-73.0,-145.0,0.0
-73.0,-143.0,0.0
-73.0,-141.0,0.0
-73.0,-139.0,0.0
-73.0,-137.0,0.0
-73.0,-135.0,0.0
-73.0,-133.0,0.0
-73.0,-131.0,0.0
-73.0,-129.0,0.0
-73.0,-127.0,0.0
-73.0,-125.0,41.943
-73.0,-123.0,0.0
-73.0,-121.0,0.0
-73.0,-119.0,0.0
-73.0,-117.0,0.0
-73.0,-115.0,0.0
-73.0,-113.0,0.0
-73.0,-111.0,0.0
-73.0,-109.0,0.0
-73.0,-107.0,0.0
-73.0,-105.0,0.005
-73.0,-103.0,0.0
-73.0,-101.0,0.0
-73.0,-99.0,0.0
-73.0,-97.0,0.0
-73.0,-95.0,0.0
-73.0,-93.0,0.0
-73.0,-91.0,0.0
-73.0,-89.0,0.0
-73.0,-87.0,0.0
-73.0,-85.0,1091.147
-73.0,-83.0,0.0
-73.0,-81.0,0.0
-73.0,-79.0,0.0
-73.0,-77.0,1857.06
-73.0,-75.0,0.0
-73.0,-73.0,0.0
-73.0,-71.0,0.0
-73.0,-69.0,0.0
-73.0,-67.0,0.0
-73.0,-65.0,0.0
-73.0,-63.0,0.0
-73.0,-61.0,0.0
-73.0,-59.0,0.0
-73.0,-57.0,1872.327
-73.0,-55.0,1268.672
-73.0,-53.0,0.0
-73.0,-51.0,0.0
-73.0,-49.0,0.0
-73.0,-47.0,0.0
-73.0,-45.0,0.0
-73.0,-43.0,0.0
-73.0,-41.0,0.0
-73.0,-39.0,0.0
-73.0,-37.0,0.0
-73.0,-35.0,0.0
-73.0,-33.0,0.0
-73.0,-31.0,0.0
-73.0,-29.0,0.0
-73.0,-27.0,0.0
-73.0,-25.0,0.0
-73.0,-23.0,0.0
-73.0,-21.0,0.0
-73.0,-19.0,0.0
-73.0,-17.0,0.0
-73.0,-15.0,0.0
-73.0,-13.0,0.0
-73.0,-11.0,0.0
-73.0,-9.0,0.0
-73.0,-7.0,0.0
-73.0,-5.0,0.0
-73.0,-3.0,0.0
-73.0,-1.0,0.0
-73.0,1.0,0.0
-73.0,3.0,0.0
-73.0,5.0,0.0
-73.0,7.0,0.0
-73.0,9.0,0.0
-73.0,11.0,0.0
-73.0,13.0,0.0
-73.0,15.0,0.0
-73.0,17.0,0.0
-73.0,19.0,0.0
-73.0,21.0,0.0
-73.0,23.0,0.0
-73.0,25.0,0.0
-73.0,27.0,0.0
-73.0,29.0,0.0
-73.0,31.0,0.0
-73.0,33.0,0.0
-73.0,35.0,0.0
-73.0,37.0,0.0
-73.0,39.0,0.0
-73.0,41.0,0.0
-73.0,43.0,0.0
-73.0,45.0,0.0
-73.0,47.0,0.0
-73.0,49.0,0.0
-73.0,51.0,7.315
-73.0,53.0,229.768
-73.0,55.0,465.339
-73.0,57.0,155.106
-73.0,59.0,0.685
-73.0,61.0,0.0
-73.0,63.0,0.0
-73.0,65.0,0.0
-73.0,67.0,0.0
-73.0,69.0,3357.519
-73.0,71.0,7328.233
-73.0,73.0,1818.445
-73.0,75.0,2062.294
-73.0,77.0,1404.54
-73.0,79.0,1220.24
-73.0,81.0,276.554
-73.0,83.0,504.709
-73.0,85.0,546.913
-73.0,87.0,597.491
-73.0,89.0,621.5
-73.0,91.0,623.847
-73.0,93.0,625.813
-73.0,95.0,626.853
-73.0,97.0,621.043
-73.0,99.0,594.288
-73.0,101.0,602.965
-73.0,103.0,618.086
-73.0,105.0,609.714
-73.0,107.0,520.019
-73.0,109.0,469.759
-73.0,111.0,737.532
-73.0,113.0,757.691
-73.0,115.0,806.254
-73.0,117.0,717.441
-73.0,119.0,488.098
-73.0,121.0,359.231
-73.0,123.0,466.669
-73.0,125.0,642.832
-73.0,127.0,549.628
-73.0,129.0,311.843
-73.0,131.0,0.0
-73.0,133.0,0.0
-73.0,135.0,0.236
-73.0,137.0,5.632
-73.0,139.0,56.64
-73.0,141.0,422.835
-73.0,143.0,462.273
-73.0,145.0,140.679
-73.0,147.0,75.993
-73.0,149.0,46.522
-73.0,151.0,0.0
-73.0,153.0,0.0
-73.0,155.0,0.0
-73.0,157.0,0.0
-73.0,159.0,0.0
-73.0,161.0,0.0
-73.0,163.0,0.0
-73.0,165.0,0.0
-73.0,167.0,0.0
-73.0,169.0,0.0
-73.0,171.0,0.0
-73.0,173.0,0.0
-73.0,175.0,0.0
-73.0,177.0,0.0
-73.0,179.0,0.0
-71.0,-179.0,190.273
-71.0,-177.0,20.941
-71.0,-175.0,0.906
-71.0,-173.0,0.0
-71.0,-171.0,0.0
-71.0,-169.0,0.0
-71.0,-167.0,0.0
-71.0,-165.0,0.0
-71.0,-163.0,0.0
-71.0,-161.0,1193.896
-71.0,-159.0,61.587
-71.0,-157.0,6644.6
-71.0,-155.0,0.52
-71.0,-153.0,0.0
-71.0,-151.0,652.946
-71.0,-149.0,4142.696
-71.0,-147.0,268.2
-71.0,-145.0,0.0
-71.0,-143.0,323.799
-71.0,-141.0,0.0
-71.0,-139.0,0.0
-71.0,-137.0,0.0
-71.0,-135.0,0.0
-71.0,-133.0,0.0
-71.0,-131.0,0.0
-71.0,-129.0,0.0
-71.0,-127.0,0.0
-71.0,-125.0,78.624
-71.0,-123.0,0.0
-71.0,-121.0,0.0
-71.0,-119.0,0.0
-71.0,-117.0,557.713
-71.0,-115.0,0.0
-71.0,-113.0,0.0
-71.0,-111.0,0.0
-71.0,-109.0,0.0
-71.0,-107.0,0.0
-71.0,-105.0,0.0
-71.0,-103.0,0.0
-71.0,-101.0,0.0
-71.0,-99.0,0.0
-71.0,-97.0,0.0
-71.0,-95.0,0.0
-71.0,-93.0,0.0
-71.0,-91.0,0.0
-71.0,-89.0,0.0
-71.0,-87.0,0.0
-71.0,-85.0,0.0
-71.0,-83.0,0.0
-71.0,-81.0,0.0
-71.0,-79.0,0.0
-71.0,-77.0,0.0
-71.0,-75.0,0.0
-71.0,-73.0,0.0
-71.0,-71.0,0.0
-71.0,-69.0,1174.104
-71.0,-67.0,0.0
-71.0,-65.0,0.0
-71.0,-63.0,0.0
-71.0,-61.0,0.0
-71.0,-59.0,0.0
-71.0,-57.0,0.0
-71.0,-55.0,0.0
-71.0,-53.0,2044.258
-71.0,-51.0,1613.406
-71.0,-49.0,0.0
-71.0,-47.0,0.0
-71.0,-45.0,0.0
-71.0,-43.0,0.0
-71.0,-41.0,0.0
-71.0,-39.0,0.0
-71.0,-37.0,0.0
-71.0,-35.0,0.0
-71.0,-33.0,0.0
-71.0,-31.0,0.0
-71.0,-29.0,0.0
-71.0,-27.0,0.0
-71.0,-25.0,0.0
-71.0,-23.0,0.0
-71.0,-21.0,469.962
-71.0,-19.0,0.0
-71.0,-17.0,0.0
-71.0,-15.0,0.0
-71.0,-13.0,0.0
-71.0,-11.0,0.0
-71.0,-9.0,45.747
-71.0,-7.0,1.954
-71.0,-5.0,0.0
-71.0,-3.0,0.0
-71.0,-1.0,0.0
-71.0,1.0,0.0
-71.0,3.0,0.0
-71.0,5.0,0.0
-71.0,7.0,0.0
-71.0,9.0,0.0
-71.0,11.0,0.0
-71.0,13.0,0.0
-71.0,15.0,0.0
-71.0,17.0,0.0
-71.0,19.0,2942.403
-71.0,21.0,3476.092
-71.0,23.0,23330.04
-71.0,25.0,6827.755
-71.0,27.0,4958.199
-71.0,29.0,9265.454
-71.0,31.0,4129.573
-71.0,33.0,0.0
-71.0,35.0,0.0
-71.0,37.0,0.0
-71.0,39.0,0.0
-71.0,41.0,0.0
-71.0,43.0,0.0
-71.0,45.0,0.0
-71.0,47.0,0.0
-71.0,49.0,0.0
-71.0,51.0,37.616
-71.0,53.0,237.711
-71.0,55.0,371.266
-71.0,57.0,96.874
-71.0,59.0,218.19
-71.0,61.0,5.072
-71.0,63.0,0.0
-71.0,65.0,0.0
-71.0,67.0,4563.43
-71.0,69.0,13254.189
-71.0,71.0,13371.953
-71.0,73.0,5271.746
-71.0,75.0,11648.577
-71.0,77.0,11298.087
-71.0,79.0,11641.614
-71.0,81.0,2258.103
-71.0,83.0,506.825
-71.0,85.0,697.661
-71.0,87.0,691.333
-71.0,89.0,691.488
-71.0,91.0,698.521
-71.0,93.0,697.503
-71.0,95.0,692.854
-71.0,97.0,695.112
-71.0,99.0,694.857
-71.0,101.0,700.505
-71.0,103.0,698.861
-71.0,105.0,700.881
-71.0,107.0,700.857
-71.0,109.0,674.498
-71.0,111.0,497.891
-71.0,113.0,361.63
-71.0,115.0,507.444
-71.0,117.0,217.805
-71.0,119.0,212.846
-71.0,121.0,434.897
-71.0,123.0,860.343
-71.0,125.0,861.449
-71.0,127.0,840.613
-71.0,129.0,726.397
-71.0,131.0,403.392
-71.0,133.0,761.25
-71.0,135.0,711.808
-71.0,137.0,705.975
-71.0,139.0,733.033
-71.0,141.0,858.391
-71.0,143.0,568.244
-71.0,145.0,476.554
-71.0,147.0,478.179
-71.0,149.0,478.22
-71.0,151.0,354.558
-71.0,153.0,419.714
-71.0,155.0,543.933
-71.0,157.0,577.017
-71.0,159.0,401.855
-71.0,161.0,16.129
-71.0,163.0,1.551
-71.0,165.0,0.0
-71.0,167.0,0.0
-71.0,169.0,1.644
-71.0,171.0,33.903
-71.0,173.0,0.0
-71.0,175.0,0.0
-71.0,177.0,0.0
-71.0,179.0,100.486
-69.0,-179.0,257.174
-69.0,-177.0,49.744
-69.0,-175.0,0.0
-69.0,-173.0,0.0
-69.0,-171.0,0.0
-69.0,-169.0,0.0
-69.0,-167.0,1104.157
-69.0,-165.0,0.0
-69.0,-163.0,564.257
-69.0,-161.0,0.0
-69.0,-159.0,0.0
-69.0,-157.0,0.004
-69.0,-155.0,0.006
-69.0,-153.0,0.0
-69.0,-151.0,410.182
-69.0,-149.0,73.929
-69.0,-147.0,37.453
-69.0,-145.0,170.813
-69.0,-143.0,1.969
-69.0,-141.0,0.899
-69.0,-139.0,0.0
-69.0,-137.0,0.0
-69.0,-135.0,768.753
-69.0,-133.0,4764.114
-69.0,-131.0,0.0
-69.0,-129.0,0.0
-69.0,-127.0,0.0
-69.0,-125.0,308.051
-69.0,-123.0,89.563
-69.0,-121.0,0.0
-69.0,-119.0,0.0
-69.0,-117.0,0.0
-69.0,-115.0,0.0
-69.0,-113.0,0.0
-69.0,-111.0,0.0
-69.0,-109.0,0.0
-69.0,-107.0,0.0
-69.0,-105.0,3026.963
-69.0,-103.0,0.0
-69.0,-101.0,0.0
-69.0,-99.0,0.0
-69.0,-97.0,0.0
-69.0,-95.0,1903.002
-69.0,-93.0,1726.696
-69.0,-91.0,0.0
-69.0,-89.0,1058.592
-69.0,-87.0,0.0
-69.0,-85.0,0.0
-69.0,-83.0,0.0
-69.0,-81.0,2921.277
-69.0,-79.0,0.0
-69.0,-77.0,0.0
-69.0,-75.0,0.0
-69.0,-73.0,0.0
-69.0,-71.0,0.0
-69.0,-69.0,0.0
-69.0,-67.0,0.0
-69.0,-65.0,0.0
-69.0,-63.0,0.0
-69.0,-61.0,0.0
-69.0,-59.0,0.0
-69.0,-57.0,0.0
-69.0,-55.0,0.0
-69.0,-53.0,8012.576
-69.0,-51.0,7618.777
-69.0,-49.0,0.0
-69.0,-47.0,0.0
-69.0,-45.0,0.0
-69.0,-43.0,0.0
-69.0,-41.0,0.0
-69.0,-39.0,0.0
-69.0,-37.0,0.0
-69.0,-35.0,0.0
-69.0,-33.0,0.0
-69.0,-31.0,0.0
-69.0,-29.0,0.0
-69.0,-27.0,0.0
-69.0,-25.0,0.0
-69.0,-23.0,0.0
-69.0,-21.0,0.0
-69.0,-19.0,0.0
-69.0,-17.0,0.0
-69.0,-15.0,0.0
-69.0,-13.0,0.0
-69.0,-11.0,0.0
-69.0,-9.0,0.0
-69.0,-7.0,0.0
-69.0,-5.0,0.0
-69.0,-3.0,0.0
-69.0,-1.0,0.0
-69.0,1.0,0.0
-69.0,3.0,0.0
-69.0,5.0,0.0
-69.0,7.0,0.0
-69.0,9.0,0.0
-69.0,11.0,0.0
-69.0,13.0,13427.61
-69.0,15.0,51639.296
-69.0,17.0,77062.851
-69.0,19.0,119038.867
-69.0,21.0,17330.99
-69.0,23.0,16629.388
-69.0,25.0,10026.559
-69.0,27.0,7645.593
-69.0,29.0,30336.385
-69.0,31.0,39843.976
-69.0,33.0,497748.264
-69.0,35.0,8783.171
-69.0,37.0,2201.386
-69.0,39.0,1597.142
-69.0,41.0,0.0
-69.0,43.0,52.772
-69.0,45.0,517.599
-69.0,47.0,67.488
-69.0,49.0,594.56
-69.0,51.0,422.502
-69.0,53.0,685.984
-69.0,55.0,453.896
-69.0,57.0,668.222
-69.0,59.0,883.561
-69.0,61.0,1603.857
-69.0,63.0,1870.767
-69.0,65.0,11562.576
-69.0,67.0,8106.98
-69.0,69.0,12459.794
-69.0,71.0,14441.268
-69.0,73.0,7309.148
-69.0,75.0,11231.276
-69.0,77.0,12074.689
-69.0,79.0,13717.758
-69.0,81.0,10316.26
-69.0,83.0,3283.758
-69.0,85.0,749.994
-69.0,87.0,89285.521
-69.0,89.0,102150.523
-69.0,91.0,720.219
-69.0,93.0,710.426
-69.0,95.0,561.636
-69.0,97.0,450.386
-69.0,99.0,405.205
-69.0,101.0,439.028
-69.0,103.0,484.681
-69.0,105.0,485.602
-69.0,107.0,379.656
-69.0,109.0,268.594
-69.0,111.0,234.764
-69.0,113.0,234.756
-69.0,115.0,234.706
-69.0,117.0,234.686
-69.0,119.0,278.149
-69.0,121.0,679.852
-69.0,123.0,758.981
-69.0,125.0,760.194
-69.0,127.0,908.504
-69.0,129.0,973.486
-69.0,131.0,977.526
-69.0,133.0,1333.917
-69.0,135.0,1635.295
-69.0,137.0,1470.804
-69.0,139.0,1095.69
-69.0,141.0,1069.691
-69.0,143.0,1084.398
-69.0,145.0,1018.609
-69.0,147.0,985.141
-69.0,149.0,1074.838
-69.0,151.0,1107.506
-69.0,153.0,1177.221
-69.0,155.0,1133.125
-69.0,157.0,1166.941
-69.0,159.0,1061.852
-69.0,161.0,828.4
-69.0,163.0,729.942
-69.0,165.0,629.622
-69.0,167.0,859.398
-69.0,169.0,1102.969
-69.0,171.0,1295.507
-69.0,173.0,1442.911
-69.0,175.0,665.12
-69.0,177.0,571.672
-69.0,179.0,448.448
-67.0,-179.0,708.062
-67.0,-177.0,1038.275
-67.0,-175.0,1254.022
-67.0,-173.0,1549.264
-67.0,-171.0,916.771
-67.0,-169.0,38.935
-67.0,-167.0,1137.838
-67.0,-165.0,3140.13
-67.0,-163.0,9062.535
-67.0,-161.0,2586.202
-67.0,-159.0,126.371
-67.0,-157.0,770.468
-67.0,-155.0,0.657
-67.0,-153.0,228.235
-67.0,-151.0,66.685
-67.0,-149.0,102.223
-67.0,-147.0,270.004
-67.0,-145.0,801.186
-67.0,-143.0,73.207
-67.0,-141.0,0.927
-67.0,-139.0,321.533
-67.0,-137.0,7.674
-67.0,-135.0,942.363
-67.0,-133.0,178.673
-67.0,-131.0,0.0
-67.0,-129.0,599.008
-67.0,-127.0,125.929
-67.0,-125.0,30.847
-67.0,-123.0,0.0
-67.0,-121.0,0.0
-67.0,-119.0,0.0
-67.0,-117.0,0.0
-67.0,-115.0,2476.563
-67.0,-113.0,0.0
-67.0,-111.0,0.0
-67.0,-109.0,0.375
-67.0,-107.0,5.734
-67.0,-105.0,0.0
-67.0,-103.0,0.0
-67.0,-101.0,0.0
-67.0,-99.0,0.0
-67.0,-97.0,0.0
-67.0,-95.0,0.0
-67.0,-93.0,0.0
-67.0,-91.0,0.0
-67.0,-89.0,0.0
-67.0,-87.0,1259.13
-67.0,-85.0,19.882
-67.0,-83.0,0.0
-67.0,-81.0,0.0
-67.0,-79.0,0.0
-67.0,-77.0,0.0
-67.0,-75.0,0.0
-67.0,-73.0,0.0
-67.0,-71.0,0.0
-67.0,-69.0,0.0
-67.0,-67.0,0.0
-67.0,-65.0,2706.499
-67.0,-63.0,126.829
-67.0,-61.0,0.0
-67.0,-59.0,0.0
-67.0,-57.0,0.0
-67.0,-55.0,0.0
-67.0,-53.0,6835.992
-67.0,-51.0,778.146
-67.0,-49.0,0.0
-67.0,-47.0,0.0
-67.0,-45.0,0.0
-67.0,-43.0,0.0
-67.0,-41.0,0.0
-67.0,-39.0,0.0
-67.0,-37.0,0.0
-67.0,-35.0,0.0
-67.0,-33.0,0.0
-67.0,-31.0,0.0
-67.0,-29.0,0.0
-67.0,-27.0,0.0
-67.0,-25.0,0.0
-67.0,-23.0,3613.302
-67.0,-21.0,157.465
-67.0,-19.0,4427.339
